date,cpu_util_percent
1970/1/5 12:38,43
1970/1/5 12:40,47
1970/1/5 12:44,34
1970/1/5 12:44,38
1970/1/5 12:44,55
1970/1/5 12:46,48
1970/1/5 12:47,39
1970/1/5 12:47,45
1970/1/5 12:50,54
1970/1/5 12:52,51
1970/1/5 12:52,50
1970/1/5 12:54,43
1970/1/5 12:54,42
1970/1/5 12:55,39
1970/1/5 12:58,47
1970/1/5 12:58,41
1970/1/5 13:00,27
1970/1/5 13:01,39
1970/1/5 13:02,37
1970/1/5 13:04,43
1970/1/5 13:04,47
1970/1/5 13:07,52
1970/1/5 13:07,58
1970/1/5 13:07,54
1970/1/5 13:10,36
1970/1/5 13:11,39
1970/1/5 13:11,55
1970/1/5 13:13,45
1970/1/5 13:13,38
1970/1/5 13:15,43
1970/1/5 13:16,50
1970/1/5 13:22,40
1970/1/5 13:25,51
1970/1/5 13:26,55
1970/1/5 13:26,52
1970/1/5 13:28,53
1970/1/5 13:29,49
1970/1/5 13:29,55
1970/1/5 13:30,55
1970/1/5 13:31,45
1970/1/5 13:31,45
1970/1/5 13:31,40
1970/1/5 13:32,46
1970/1/5 13:32,54
1970/1/5 13:33,52
1970/1/5 13:36,80
1970/1/5 13:37,80
1970/1/5 13:40,81
1970/1/5 13:40,82
1970/1/5 13:41,83
1970/1/5 13:44,79
1970/1/5 13:45,79
1970/1/5 13:45,81
1970/1/5 13:47,83
1970/1/5 13:47,79
1970/1/5 13:47,73
1970/1/5 13:48,67
1970/1/5 13:51,60
1970/1/5 13:52,54
1970/1/5 13:53,54
1970/1/5 13:53,78
1970/1/5 13:54,78
1970/1/5 14:01,62
1970/1/5 14:04,56
1970/1/5 14:04,57
1970/1/5 14:05,56
1970/1/5 14:08,53
1970/1/5 14:12,51
1970/1/5 14:12,48
1970/1/5 14:13,42
1970/1/5 14:16,49
1970/1/5 14:16,50
1970/1/5 14:18,51
1970/1/5 14:19,56
1970/1/5 14:21,56
1970/1/5 14:24,49
1970/1/5 14:25,55
1970/1/5 14:26,48
1970/1/5 14:26,52
1970/1/5 14:26,53
1970/1/5 14:28,62
1970/1/5 14:33,67
1970/1/5 14:33,66
1970/1/5 14:34,61
1970/1/5 14:38,63
1970/1/5 14:43,52
1970/1/5 14:47,54
1970/1/5 14:49,51
1970/1/5 14:50,62
1970/1/5 14:53,55
1970/1/5 14:56,56
1970/1/5 14:57,57
1970/1/5 14:58,53
1970/1/5 15:00,54
1970/1/5 15:02,66
1970/1/5 15:06,59
1970/1/5 15:06,58
1970/1/5 15:07,52
1970/1/5 15:09,47
1970/1/5 15:11,47
1970/1/5 15:12,47
1970/1/5 15:14,54
1970/1/5 15:14,47
1970/1/5 15:15,51
1970/1/5 15:17,52
1970/1/5 15:17,54
1970/1/5 15:18,47
1970/1/5 15:19,67
1970/1/5 15:19,60
1970/1/5 15:20,59
1970/1/5 15:25,66
1970/1/5 15:27,69
1970/1/5 15:29,71
1970/1/5 15:31,66
1970/1/5 15:32,85
1970/1/5 15:32,76
1970/1/5 15:35,53
1970/1/5 15:36,56
1970/1/5 15:38,53
1970/1/5 15:44,52
1970/1/5 15:44,56
1970/1/5 15:45,56
1970/1/5 15:48,55
1970/1/5 15:49,48
1970/1/5 15:50,49
1970/1/5 15:52,59
1970/1/5 15:52,61
1970/1/5 15:53,43
1970/1/5 15:54,44
1970/1/5 15:55,60
1970/1/5 16:00,49
1970/1/5 16:00,45
1970/1/5 16:03,68
1970/1/5 16:04,66
1970/1/5 16:06,49
1970/1/5 16:07,50
1970/1/5 16:11,40
1970/1/5 16:14,54
1970/1/5 16:18,39
1970/1/5 16:19,45
1970/1/5 16:21,43
1970/1/5 16:23,48
1970/1/5 16:27,52
1970/1/5 16:28,58
1970/1/5 16:29,52
1970/1/5 16:32,61
1970/1/5 16:34,51
1970/1/5 16:35,50
1970/1/5 16:35,50
1970/1/5 16:37,45
1970/1/5 16:37,41
1970/1/5 16:39,56
1970/1/5 16:41,53
1970/1/5 16:47,43
1970/1/5 16:49,47
1970/1/5 16:53,55
1970/1/5 16:55,46
1970/1/5 16:55,41
1970/1/5 16:55,51
1970/1/5 16:57,52
1970/1/5 16:59,38
1970/1/5 17:00,38
1970/1/5 17:02,54
1970/1/5 17:02,60
1970/1/5 17:03,60
1970/1/5 17:08,37
1970/1/5 17:09,37
1970/1/5 17:12,47
1970/1/5 17:12,43
1970/1/5 17:12,43
1970/1/5 17:14,53
1970/1/5 17:14,44
1970/1/5 17:15,57
1970/1/5 17:16,55
1970/1/5 17:17,49
1970/1/5 17:17,52
1970/1/5 17:17,48
1970/1/5 17:19,39
1970/1/5 17:21,55
1970/1/5 17:24,50
1970/1/5 17:26,55
1970/1/5 17:27,52
1970/1/5 17:28,52
1970/1/5 17:28,53
1970/1/5 17:29,42
1970/1/5 17:31,55
1970/1/5 17:31,53
1970/1/5 17:31,47
1970/1/5 17:34,51
1970/1/5 17:35,43
1970/1/5 17:35,42
1970/1/5 17:36,38
1970/1/5 17:37,35
1970/1/5 17:37,35
1970/1/5 17:37,38
1970/1/5 17:38,40
1970/1/5 17:38,37
1970/1/5 17:39,30
1970/1/5 17:45,52
1970/1/5 17:49,43
1970/1/5 17:49,46
1970/1/5 17:51,54
1970/1/5 17:53,51
1970/1/5 17:55,48
1970/1/5 17:55,44
1970/1/5 17:58,45
1970/1/5 18:03,42
1970/1/5 18:04,43
1970/1/5 18:07,51
1970/1/5 18:11,40
1970/1/5 18:11,49
1970/1/5 18:11,47
1970/1/5 18:11,50
1970/1/5 18:12,49
1970/1/5 18:12,51
1970/1/5 18:16,45
1970/1/5 18:16,45
1970/1/5 18:17,44
1970/1/5 18:18,52
1970/1/5 18:19,39
1970/1/5 18:21,36
1970/1/5 18:21,47
1970/1/5 18:23,39
1970/1/5 18:25,41
1970/1/5 18:25,45
1970/1/5 18:27,43
1970/1/5 18:28,55
1970/1/5 18:29,37
1970/1/5 18:31,32
1970/1/5 18:32,34
1970/1/5 18:32,36
1970/1/5 18:34,41
1970/1/5 18:34,54
1970/1/5 18:37,47
1970/1/5 18:40,49
1970/1/5 18:40,51
1970/1/5 18:42,39
1970/1/5 18:45,36
1970/1/5 18:45,54
1970/1/5 18:46,48
1970/1/5 18:49,46
1970/1/5 18:49,45
1970/1/5 18:51,46
1970/1/5 18:53,36
1970/1/5 18:53,42
1970/1/5 18:55,48
1970/1/5 18:56,40
1970/1/5 18:57,35
1970/1/5 18:58,30
1970/1/5 18:59,29
1970/1/5 19:00,42
1970/1/5 19:02,49
1970/1/5 19:04,36
1970/1/5 19:05,47
1970/1/5 19:05,48
1970/1/5 19:07,46
1970/1/5 19:07,44
1970/1/5 19:10,42
1970/1/5 19:13,40
1970/1/5 19:13,45
1970/1/5 19:15,49
1970/1/5 19:15,44
1970/1/5 19:16,45
1970/1/5 19:17,50
1970/1/5 19:19,52
1970/1/5 19:23,47
1970/1/5 19:23,45
1970/1/5 19:26,48
1970/1/5 19:27,50
1970/1/5 19:33,39
1970/1/5 19:37,44
1970/1/5 19:40,69
1970/1/5 19:45,68
1970/1/5 19:45,67
1970/1/5 19:46,57
1970/1/5 19:47,57
1970/1/5 19:48,55
1970/1/5 19:50,46
1970/1/5 19:52,34
1970/1/5 19:55,42
1970/1/5 19:55,38
1970/1/5 19:55,35
1970/1/5 19:56,36
1970/1/5 19:58,33
1970/1/5 20:00,29
1970/1/5 20:00,36
1970/1/5 20:00,34
1970/1/5 20:01,33
1970/1/5 20:02,34
1970/1/5 20:07,34
1970/1/5 20:09,36
1970/1/5 20:11,36
1970/1/5 20:11,43
1970/1/5 20:13,47
1970/1/5 20:13,25
1970/1/5 20:15,57
1970/1/5 20:21,49
1970/1/5 20:24,85
1970/1/5 20:25,64
1970/1/5 20:27,58
1970/1/5 20:27,60
1970/1/5 20:30,56
1970/1/5 20:30,42
1970/1/5 20:31,33
1970/1/5 20:33,42
1970/1/5 20:33,41
1970/1/5 20:33,37
1970/1/5 20:33,40
1970/1/5 20:34,56
1970/1/5 20:38,58
1970/1/5 20:38,58
1970/1/5 20:38,55
1970/1/5 20:41,54
1970/1/5 20:48,36
1970/1/5 20:51,29
1970/1/5 20:51,29
1970/1/5 20:53,23
1970/1/5 20:54,28
1970/1/5 20:55,32
1970/1/5 20:55,27
1970/1/5 20:56,26
1970/1/5 20:56,27
1970/1/5 21:01,25
1970/1/5 21:02,25
1970/1/5 21:03,39
1970/1/5 21:04,41
1970/1/5 21:05,33
1970/1/5 21:07,36
1970/1/5 21:08,39
1970/1/5 21:09,30
1970/1/5 21:12,50
1970/1/5 21:14,36
1970/1/5 21:15,43
1970/1/5 21:18,37
1970/1/5 21:19,37
1970/1/5 21:20,43
1970/1/5 21:23,43
1970/1/5 21:24,48
1970/1/5 21:27,48
1970/1/5 21:28,45
1970/1/5 21:31,45
1970/1/5 21:36,36
1970/1/5 21:37,37
1970/1/5 21:37,36
1970/1/5 21:37,31
1970/1/5 21:38,38
1970/1/5 21:39,43
1970/1/5 21:39,36
1970/1/5 21:41,35
1970/1/5 21:43,34
1970/1/5 21:46,33
1970/1/5 21:50,38
1970/1/5 21:53,51
1970/1/5 21:53,47
1970/1/5 21:56,48
1970/1/5 21:57,36
1970/1/5 21:59,42
1970/1/5 21:59,53
1970/1/5 22:00,56
1970/1/5 22:00,60
1970/1/5 22:03,45
1970/1/5 22:03,38
1970/1/5 22:04,41
1970/1/5 22:05,39
1970/1/5 22:05,31
1970/1/5 22:06,40
1970/1/5 22:06,40
1970/1/5 22:07,43
1970/1/5 22:09,61
1970/1/5 22:09,54
1970/1/5 22:09,50
1970/1/5 22:11,49
1970/1/5 22:14,45
1970/1/5 22:14,43
1970/1/5 22:25,38
1970/1/5 22:25,43
1970/1/5 22:26,38
1970/1/5 22:29,51
1970/1/5 22:30,45
1970/1/5 22:32,48
1970/1/5 22:33,44
1970/1/5 22:35,40
1970/1/5 22:36,38
1970/1/5 22:36,35
1970/1/5 22:37,34
1970/1/5 22:38,33
1970/1/5 22:38,30
1970/1/5 22:39,45
1970/1/5 22:41,39
1970/1/5 22:42,58
1970/1/5 22:42,56
1970/1/5 22:42,41
1970/1/5 22:44,31
1970/1/5 22:45,38
1970/1/5 22:48,49
1970/1/5 22:48,55
1970/1/5 22:49,41
1970/1/5 22:52,49
1970/1/5 22:53,42
1970/1/5 22:58,35
1970/1/5 22:58,34
1970/1/5 22:59,33
1970/1/5 23:02,46
1970/1/5 23:03,28
1970/1/5 23:04,43
1970/1/5 23:05,49
1970/1/5 23:08,32
1970/1/5 23:08,31
1970/1/5 23:10,28
1970/1/5 23:12,40
1970/1/5 23:13,35
1970/1/5 23:15,28
1970/1/5 23:20,30
1970/1/5 23:22,31
1970/1/5 23:26,32
1970/1/5 23:27,26
1970/1/5 23:28,38
1970/1/5 23:28,31
1970/1/5 23:29,28
1970/1/5 23:30,36
1970/1/5 23:30,32
1970/1/5 23:32,35
1970/1/5 23:32,28
1970/1/5 23:37,42
1970/1/5 23:37,37
1970/1/5 23:38,31
1970/1/5 23:38,34
1970/1/5 23:39,31
1970/1/5 23:44,30
1970/1/5 23:45,29
1970/1/5 23:45,33
1970/1/5 23:45,30
1970/1/5 23:46,34
1970/1/5 23:47,32
1970/1/5 23:49,29
1970/1/5 23:50,38
1970/1/5 23:51,39
1970/1/5 23:51,44
1970/1/5 23:53,33
1970/1/5 23:53,32
1970/1/5 23:56,27
1970/1/5 23:57,27
1970/1/5 23:58,24
1970/1/5 23:58,26
1970/1/5 23:59,24
1970/1/6 0:00,19
1970/1/6 0:00,22
1970/1/6 0:01,26
1970/1/6 0:02,32
1970/1/6 0:07,22
1970/1/6 0:07,20
1970/1/6 0:08,21
1970/1/6 0:08,23
1970/1/6 0:10,23
1970/1/6 0:11,30
1970/1/6 0:12,24
1970/1/6 0:12,23
1970/1/6 0:15,25
1970/1/6 0:15,35
1970/1/6 0:15,38
1970/1/6 0:21,24
1970/1/6 0:21,28
1970/1/6 0:22,25
1970/1/6 0:24,41
1970/1/6 0:24,25
1970/1/6 0:26,20
1970/1/6 0:27,25
1970/1/6 0:29,25
1970/1/6 0:35,19
1970/1/6 0:36,22
1970/1/6 0:37,19
1970/1/6 0:38,16
1970/1/6 0:41,23
1970/1/6 0:42,19
1970/1/6 0:45,23
1970/1/6 0:45,23
1970/1/6 0:47,21
1970/1/6 0:48,18
1970/1/6 0:48,19
1970/1/6 0:49,23
1970/1/6 0:50,21
1970/1/6 0:51,29
1970/1/6 0:52,22
1970/1/6 0:52,32
1970/1/6 0:53,22
1970/1/6 0:53,22
1970/1/6 0:55,23
1970/1/6 0:55,28
1970/1/6 0:57,25
1970/1/6 0:58,28
1970/1/6 0:59,24
1970/1/6 1:00,28
1970/1/6 1:06,20
1970/1/6 1:06,19
1970/1/6 1:08,26
1970/1/6 1:08,18
1970/1/6 1:09,18
1970/1/6 1:11,22
1970/1/6 1:13,28
1970/1/6 1:17,20
1970/1/6 1:18,18
1970/1/6 1:19,20
1970/1/6 1:21,22
1970/1/6 1:24,20
1970/1/6 1:25,17
1970/1/6 1:27,17
1970/1/6 1:28,21
1970/1/6 1:28,19
1970/1/6 1:29,21
1970/1/6 1:32,20
1970/1/6 1:36,16
1970/1/6 1:36,17
1970/1/6 1:38,19
1970/1/6 1:39,18
1970/1/6 1:41,18
1970/1/6 1:43,20
1970/1/6 1:45,22
1970/1/6 1:46,18
1970/1/6 1:46,20
1970/1/6 1:48,15
1970/1/6 1:49,19
1970/1/6 1:49,20
1970/1/6 1:50,24
1970/1/6 1:50,19
1970/1/6 1:50,19
1970/1/6 1:51,22
1970/1/6 1:51,20
1970/1/6 1:54,43
1970/1/6 1:56,44
1970/1/6 2:00,43
1970/1/6 2:02,42
1970/1/6 2:05,40
1970/1/6 2:05,41
1970/1/6 2:06,31
1970/1/6 2:09,20
1970/1/6 2:10,21
1970/1/6 2:12,17
1970/1/6 2:16,25
1970/1/6 2:17,24
1970/1/6 2:20,25
1970/1/6 2:21,20
1970/1/6 2:21,22
1970/1/6 2:21,21
1970/1/6 2:23,20
1970/1/6 2:24,17
1970/1/6 2:24,18
1970/1/6 2:25,22
1970/1/6 2:25,23
1970/1/6 2:27,19
1970/1/6 2:30,37
1970/1/6 2:32,22
1970/1/6 2:32,19
1970/1/6 2:33,20
1970/1/6 2:35,22
1970/1/6 2:36,20
1970/1/6 2:38,21
1970/1/6 2:39,19
1970/1/6 2:40,19
1970/1/6 2:41,16
1970/1/6 2:41,16
1970/1/6 2:45,20
1970/1/6 2:46,17
1970/1/6 2:46,19
1970/1/6 2:46,24
1970/1/6 2:47,26
1970/1/6 2:47,21
1970/1/6 2:52,21
1970/1/6 2:54,18
1970/1/6 2:56,21
1970/1/6 2:56,20
1970/1/6 2:58,22
1970/1/6 2:59,19
1970/1/6 3:02,21
1970/1/6 3:02,22
1970/1/6 3:03,20
1970/1/6 3:06,21
1970/1/6 3:08,22
1970/1/6 3:09,17
1970/1/6 3:10,22
1970/1/6 3:17,20
1970/1/6 3:18,18
1970/1/6 3:18,21
1970/1/6 3:23,21
1970/1/6 3:24,22
1970/1/6 3:26,20
1970/1/6 3:26,21
1970/1/6 3:27,21
1970/1/6 3:28,23
1970/1/6 3:29,20
1970/1/6 3:29,21
1970/1/6 3:31,36
1970/1/6 3:32,19
1970/1/6 3:34,23
1970/1/6 3:36,21
1970/1/6 3:38,19
1970/1/6 3:38,24
1970/1/6 3:40,17
1970/1/6 3:41,18
1970/1/6 3:43,15
1970/1/6 3:43,16
1970/1/6 3:44,14
1970/1/6 3:45,24
1970/1/6 3:47,19
1970/1/6 3:48,24
1970/1/6 3:48,26
1970/1/6 3:49,24
1970/1/6 3:49,24
1970/1/6 3:52,14
1970/1/6 3:53,15
1970/1/6 3:54,12
1970/1/6 3:55,18
1970/1/6 3:57,14
1970/1/6 3:59,14
1970/1/6 4:01,21
1970/1/6 4:03,19
1970/1/6 4:04,20
1970/1/6 4:06,22
1970/1/6 4:06,23
1970/1/6 4:08,21
1970/1/6 4:09,20
1970/1/6 4:11,18
1970/1/6 4:12,15
1970/1/6 4:15,28
1970/1/6 4:16,24
1970/1/6 4:17,21
1970/1/6 4:21,21
1970/1/6 4:25,10
1970/1/6 4:25,13
1970/1/6 4:25,21
1970/1/6 4:26,30
1970/1/6 4:26,16
1970/1/6 4:28,21
1970/1/6 4:29,26
1970/1/6 4:31,27
1970/1/6 4:32,25
1970/1/6 4:37,40
1970/1/6 4:37,31
1970/1/6 4:37,37
1970/1/6 4:38,29
1970/1/6 4:39,24
1970/1/6 4:40,27
1970/1/6 4:41,21
1970/1/6 4:43,22
1970/1/6 4:43,22
1970/1/6 4:44,21
1970/1/6 4:46,17
1970/1/6 4:47,20
1970/1/6 4:47,23
1970/1/6 4:50,35
1970/1/6 4:57,25
1970/1/6 4:57,29
1970/1/6 5:00,18
1970/1/6 5:01,22
1970/1/6 5:03,24
1970/1/6 5:06,24
1970/1/6 5:07,24
1970/1/6 5:11,23
1970/1/6 5:13,24
1970/1/6 5:14,25
1970/1/6 5:15,41
1970/1/6 5:16,34
1970/1/6 5:16,36
1970/1/6 5:19,26
1970/1/6 5:21,23
1970/1/6 5:21,27
1970/1/6 5:23,27
1970/1/6 5:25,21
1970/1/6 5:25,21
1970/1/6 5:26,22
1970/1/6 5:28,23
1970/1/6 5:28,23
1970/1/6 5:30,29
1970/1/6 5:30,26
1970/1/6 5:31,26
1970/1/6 5:32,25
1970/1/6 5:32,25
1970/1/6 5:32,23
1970/1/6 5:32,22
1970/1/6 5:33,22
1970/1/6 5:35,40
1970/1/6 5:35,25
1970/1/6 5:36,30
1970/1/6 5:36,27
1970/1/6 5:40,25
1970/1/6 5:43,22
1970/1/6 5:44,24
1970/1/6 5:45,23
1970/1/6 5:45,24
1970/1/6 5:54,18
1970/1/6 5:55,15
1970/1/6 5:57,18
1970/1/6 5:57,18
1970/1/6 5:58,18
1970/1/6 5:59,19
1970/1/6 6:02,24
1970/1/6 6:03,29
1970/1/6 6:03,32
1970/1/6 6:04,22
1970/1/6 6:10,18
1970/1/6 6:11,20
1970/1/6 6:14,17
1970/1/6 6:20,21
1970/1/6 6:20,17
1970/1/6 6:21,17
1970/1/6 6:21,18
1970/1/6 6:24,16
1970/1/6 6:26,23
1970/1/6 6:27,26
1970/1/6 6:31,25
1970/1/6 6:33,17
1970/1/6 6:36,20
1970/1/6 6:36,30
1970/1/6 6:37,29
1970/1/6 6:37,17
1970/1/6 6:38,18
1970/1/6 6:39,23
1970/1/6 6:42,17
1970/1/6 6:43,14
1970/1/6 6:43,16
1970/1/6 6:46,26
1970/1/6 6:47,16
1970/1/6 6:49,19
1970/1/6 6:50,27
1970/1/6 6:50,25
1970/1/6 6:53,14
1970/1/6 6:53,16
1970/1/6 6:54,14
1970/1/6 6:56,17
1970/1/6 6:57,13
1970/1/6 6:58,17
1970/1/6 6:58,16
1970/1/6 6:59,15
1970/1/6 6:59,14
1970/1/6 7:00,19
1970/1/6 7:00,17
1970/1/6 7:01,20
1970/1/6 7:01,23
1970/1/6 7:02,26
1970/1/6 7:03,23
1970/1/6 7:04,27
1970/1/6 7:04,29
1970/1/6 7:05,30
1970/1/6 7:08,22
1970/1/6 7:10,19
1970/1/6 7:12,32
1970/1/6 7:13,18
1970/1/6 7:14,20
1970/1/6 7:16,20
1970/1/6 7:18,33
1970/1/6 7:18,27
1970/1/6 7:19,22
1970/1/6 7:20,22
1970/1/6 7:20,21
1970/1/6 7:22,19
1970/1/6 7:22,22
1970/1/6 7:25,16
1970/1/6 7:26,13
1970/1/6 7:27,15
1970/1/6 7:28,24
1970/1/6 7:28,16
1970/1/6 7:30,24
1970/1/6 7:32,23
1970/1/6 7:33,17
1970/1/6 7:33,19
1970/1/6 7:34,22
1970/1/6 7:37,17
1970/1/6 7:40,15
1970/1/6 7:41,15
1970/1/6 7:42,15
1970/1/6 7:42,13
1970/1/6 7:44,18
1970/1/6 7:49,19
1970/1/6 7:50,20
1970/1/6 7:51,16
1970/1/6 7:52,14
1970/1/6 7:55,14
1970/1/6 7:56,16
1970/1/6 7:57,18
1970/1/6 8:02,25
1970/1/6 8:05,17
1970/1/6 8:06,28
1970/1/6 8:06,31
1970/1/6 8:11,47
1970/1/6 8:13,23
1970/1/6 8:13,23
1970/1/6 8:14,22
1970/1/6 8:15,24
1970/1/6 8:16,27
1970/1/6 8:16,31
1970/1/6 8:17,29
1970/1/6 8:19,28
1970/1/6 8:20,30
1970/1/6 8:20,29
1970/1/6 8:21,31
1970/1/6 8:22,32
1970/1/6 8:22,28
1970/1/6 8:22,22
1970/1/6 8:24,30
1970/1/6 8:24,31
1970/1/6 8:26,26
1970/1/6 8:28,22
1970/1/6 8:28,22
1970/1/6 8:28,24
1970/1/6 8:29,26
1970/1/6 8:31,24
1970/1/6 8:33,24
1970/1/6 8:36,25
1970/1/6 8:36,23
1970/1/6 8:37,21
1970/1/6 8:39,25
1970/1/6 8:39,21
1970/1/6 8:40,21
1970/1/6 8:43,31
1970/1/6 8:43,26
1970/1/6 8:46,19
1970/1/6 8:46,18
1970/1/6 8:47,20
1970/1/6 8:50,24
1970/1/6 8:52,18
1970/1/6 8:52,16
1970/1/6 8:53,18
1970/1/6 8:54,20
1970/1/6 8:56,19
1970/1/6 8:56,18
1970/1/6 8:57,19
1970/1/6 8:57,22
1970/1/6 9:00,16
1970/1/6 9:00,22
1970/1/6 9:03,17
1970/1/6 9:03,22
1970/1/6 9:03,23
1970/1/6 9:03,26
1970/1/6 9:06,22
1970/1/6 9:07,20
1970/1/6 9:08,21
1970/1/6 9:10,27
1970/1/6 9:11,25
1970/1/6 9:12,28
1970/1/6 9:13,34
1970/1/6 9:14,35
1970/1/6 9:15,41
1970/1/6 9:17,33
1970/1/6 9:19,28
1970/1/6 9:19,31
1970/1/6 9:20,27
1970/1/6 9:21,27
1970/1/6 9:22,32
1970/1/6 9:22,32
1970/1/6 9:25,36
1970/1/6 9:26,36
1970/1/6 9:27,29
1970/1/6 9:28,30
1970/1/6 9:29,40
1970/1/6 9:30,28
1970/1/6 9:31,21
1970/1/6 9:31,18
1970/1/6 9:32,20
1970/1/6 9:34,19
1970/1/6 9:34,23
1970/1/6 9:36,23
1970/1/6 9:36,21
1970/1/6 9:37,23
1970/1/6 9:37,19
1970/1/6 9:39,33
1970/1/6 9:40,29
1970/1/6 9:42,29
1970/1/6 9:44,23
1970/1/6 9:46,19
1970/1/6 9:46,16
1970/1/6 9:49,17
1970/1/6 9:50,20
1970/1/6 9:52,19
1970/1/6 9:54,17
1970/1/6 9:56,12
1970/1/6 9:59,15
1970/1/6 9:59,19
1970/1/6 10:00,18
1970/1/6 10:04,23
1970/1/6 10:05,25
1970/1/6 10:07,27
1970/1/6 10:07,29
1970/1/6 10:08,32
1970/1/6 10:09,27
1970/1/6 10:10,24
1970/1/6 10:11,30
1970/1/6 10:12,34
1970/1/6 10:14,38
1970/1/6 10:15,35
1970/1/6 10:17,27
1970/1/6 10:17,34
1970/1/6 10:18,26
1970/1/6 10:19,31
1970/1/6 10:21,45
1970/1/6 10:23,32
1970/1/6 10:23,33
1970/1/6 10:25,34
1970/1/6 10:26,47
1970/1/6 10:28,30
1970/1/6 10:30,30
1970/1/6 10:30,35
1970/1/6 10:34,19
1970/1/6 10:36,18
1970/1/6 10:38,19
1970/1/6 10:38,20
1970/1/6 10:39,26
1970/1/6 10:40,25
1970/1/6 10:40,24
1970/1/6 10:41,18
1970/1/6 10:41,22
1970/1/6 10:42,18
1970/1/6 10:43,28
1970/1/6 10:43,24
1970/1/6 10:44,24
1970/1/6 10:46,42
1970/1/6 10:46,43
1970/1/6 10:47,39
1970/1/6 10:47,35
1970/1/6 10:49,30
1970/1/6 10:50,33
1970/1/6 10:50,25
1970/1/6 10:57,27
1970/1/6 10:57,25
1970/1/6 10:59,27
1970/1/6 10:59,30
1970/1/6 11:00,29
1970/1/6 11:00,35
1970/1/6 11:04,27
1970/1/6 11:04,34
1970/1/6 11:09,27
1970/1/6 11:09,30
1970/1/6 11:09,32
1970/1/6 11:11,31
1970/1/6 11:11,31
1970/1/6 11:12,35
1970/1/6 11:12,33
1970/1/6 11:13,32
1970/1/6 11:14,23
1970/1/6 11:14,28
1970/1/6 11:17,31
1970/1/6 11:17,37
1970/1/6 11:18,38
1970/1/6 11:19,39
1970/1/6 11:21,24
1970/1/6 11:22,27
1970/1/6 11:22,23
1970/1/6 11:23,23
1970/1/6 11:24,37
1970/1/6 11:26,31
1970/1/6 11:26,34
1970/1/6 11:27,34
1970/1/6 11:29,32
1970/1/6 11:29,38
1970/1/6 11:29,37
1970/1/6 11:30,44
1970/1/6 11:30,35
1970/1/6 11:32,28
1970/1/6 11:34,34
1970/1/6 11:35,38
1970/1/6 11:36,40
1970/1/6 11:36,47
1970/1/6 11:37,27
1970/1/6 11:41,28
1970/1/6 11:43,30
1970/1/6 11:43,30
1970/1/6 11:44,38
1970/1/6 11:46,36
1970/1/6 11:46,38
1970/1/6 11:47,31
1970/1/6 11:48,27
1970/1/6 11:49,23
1970/1/6 11:53,22
1970/1/6 11:54,30
1970/1/6 11:54,32
1970/1/6 11:54,33
1970/1/6 11:55,36
1970/1/6 11:55,37
1970/1/6 11:57,35
1970/1/6 11:58,32
1970/1/6 11:59,32
1970/1/6 12:00,51
1970/1/6 12:00,47
1970/1/6 12:01,44
1970/1/6 12:04,32
1970/1/6 12:06,29
1970/1/6 12:08,24
1970/1/6 12:09,29
1970/1/6 12:09,25
1970/1/6 12:11,30
1970/1/6 12:13,36
1970/1/6 12:13,40
1970/1/6 12:14,36
1970/1/6 12:14,33
1970/1/6 12:15,43
1970/1/6 12:17,33
1970/1/6 12:17,36
1970/1/6 12:18,37
1970/1/6 12:18,41
1970/1/6 12:21,46
1970/1/6 12:25,46
1970/1/6 12:27,42
1970/1/6 12:28,50
1970/1/6 12:28,42
1970/1/6 12:29,32
1970/1/6 12:33,46
1970/1/6 12:34,42
1970/1/6 12:38,39
1970/1/6 12:39,24
1970/1/6 12:41,36
1970/1/6 12:44,32
1970/1/6 12:45,34
1970/1/6 12:46,30
1970/1/6 12:47,29
1970/1/6 12:47,33
1970/1/6 12:49,34
1970/1/6 12:54,26
1970/1/6 12:57,32
1970/1/6 13:00,45
1970/1/6 13:00,48
1970/1/6 13:02,46
1970/1/6 13:02,45
1970/1/6 13:13,39
1970/1/6 13:14,36
1970/1/6 13:15,31
1970/1/6 13:16,35
1970/1/6 13:16,36
1970/1/6 13:17,33
1970/1/6 13:19,24
1970/1/6 13:21,38
1970/1/6 13:23,29
1970/1/6 13:24,30
1970/1/6 13:24,29
1970/1/6 13:25,32
1970/1/6 13:27,27
1970/1/6 13:29,27
1970/1/6 13:29,28
1970/1/6 13:30,24
1970/1/6 13:30,28
1970/1/6 13:31,23
1970/1/6 13:32,21
1970/1/6 13:34,24
1970/1/6 13:35,26
1970/1/6 13:35,24
1970/1/6 13:36,37
1970/1/6 13:39,38
1970/1/6 13:41,35
1970/1/6 13:41,31
1970/1/6 13:42,51
1970/1/6 13:43,46
1970/1/6 13:46,44
1970/1/6 13:47,43
1970/1/6 13:51,50
1970/1/6 13:53,48
1970/1/6 13:53,49
1970/1/6 13:54,47
1970/1/6 13:55,61
1970/1/6 13:56,54
1970/1/6 13:57,50
1970/1/6 14:02,65
1970/1/6 14:04,77
1970/1/6 14:05,76
1970/1/6 14:06,76
1970/1/6 14:09,82
1970/1/6 14:12,80
1970/1/6 14:12,79
1970/1/6 14:12,81
1970/1/6 14:15,70
1970/1/6 14:15,66
1970/1/6 14:16,61
1970/1/6 14:20,58
1970/1/6 14:23,56
1970/1/6 14:25,58
1970/1/6 14:27,62
1970/1/6 14:29,62
1970/1/6 14:30,57
1970/1/6 14:30,55
1970/1/6 14:31,47
